out,in,high,low,coil,comp,cond,state
-79.98734705615803,-57.62289852814251,0.0,0.0,-29.99728519866903,0.0,0.0,1
-25.98734705615803,-50.62289852814251,0.0,0.0,-28.99728519866903,0.0,0.0,1
22.01265294384197,25.377101471857493,0.0,0.0,-41.997285198669026,0.0,0.0,1
-20.98734705615803,11.377101471857491,0.0,0.0,25.00271480133097,0.0,0.0,1
-55.98734705615803,7.377101471857491,0.0,0.0,-117.99728519866903,0.0,0.0,1
39.01265294384197,-101.62289852814251,0.0,0.0,-0.9972851986690292,0.0,0.0,1
-29.98734705615803,-124.62289852814251,0.0,0.0,-50.997285198669026,0.0,0.0,1
-5.987347056158028,-45.62289852814251,0.0,0.0,-120.99728519866903,0.0,0.0,1
7.012652943841972,-47.62289852814251,0.0,0.0,-91.99728519866903,0.0,0.0,1
-81.98734705615803,24.377101471857493,0.0,0.0,-44.997285198669026,0.0,0.0,1
-46.98734705615803,-18.622898528142507,0.0,0.0,-121.99728519866903,0.0,0.0,1
-112.98734705615803,33.37710147185749,0.0,0.0,-38.997285198669026,0.0,0.0,1
25.01265294384197,-84.62289852814251,0.0,0.0,-55.997285198669026,0.0,0.0,1
-7.987347056158028,-79.62289852814251,0.0,0.0,10.00271480133097,0.0,0.0,1
-72.98734705615803,-38.62289852814251,0.0,0.0,-63.997285198669026,0.0,0.0,1
-34.98734705615803,-53.62289852814251,0.0,0.0,0.0027148013309707952,0.0,0.0,1
-7.987347056158028,-90.62289852814251,0.0,0.0,18.00271480133097,0.0,0.0,1
-33.98734705615803,-81.62289852814251,0.0,0.0,39.002714801330974,0.0,0.0,1
-114.98734705615803,-97.62289852814251,0.0,0.0,-98.99728519866903,0.0,0.0,1
-2.987347056158028,-103.62289852814251,0.0,0.0,-29.99728519866903,0.0,0.0,1
-68.98734705615803,-48.62289852814251,0.0,0.0,14.00271480133097,0.0,0.0,1
-16.98734705615803,-10.622898528142509,0.0,0.0,4.002714801330971,0.0,0.0,1
-117.98734705615803,-20.622898528142507,0.0,0.0,-50.997285198669026,0.0,0.0,1
-82.98734705615803,-102.62289852814251,0.0,0.0,-20.99728519866903,0.0,0.0,1
-76.98734705615803,27.377101471857493,0.0,0.0,-55.997285198669026,0.0,0.0,1
40.01265294384197,-51.62289852814251,0.0,0.0,-80.99728519866903,0.0,0.0,1
6.012652943841972,-110.62289852814251,0.0,0.0,4.002714801330971,0.0,0.0,1
-67.98734705615803,45.37710147185749,0.0,0.0,-65.99728519866903,0.0,0.0,1
-40.98734705615803,-25.622898528142507,0.0,0.0,-84.99728519866903,0.0,0.0,1
7.012652943841972,18.377101471857493,0.0,0.0,-33.997285198669026,0.0,0.0,1
-123.98734705615803,-118.62289852814251,0.0,0.0,6.002714801330971,0.0,0.0,1
-47.98734705615803,33.37710147185749,0.0,0.0,-14.99728519866903,0.0,0.0,1
-83.98734705615803,-118.62289852814251,0.0,0.0,-40.997285198669026,0.0,0.0,1
-100.98734705615803,-65.62289852814251,0.0,0.0,-91.99728519866903,0.0,0.0,1
27.01265294384197,-21.622898528142507,0.0,0.0,-5.997285198669029,0.0,0.0,1
-2.987347056158028,46.37710147185749,0.0,0.0,-102.99728519866903,0.0,0.0,1
48.01265294384197,7.377101471857491,0.0,0.0,-119.99728519866903,0.0,0.0,1
-26.98734705615803,-56.62289852814251,0.0,0.0,-55.997285198669026,0.0,0.0,1
13.012652943841973,32.37710147185749,0.0,0.0,-91.99728519866903,0.0,0.0,1
-21.98734705615803,-103.62289852814251,0.0,0.0,-88.99728519866903,0.0,0.0,1
-38.98734705615803,-5.622898528142509,0.0,0.0,-2.9972851986690294,0.0,0.0,1
-7.987347056158028,-49.62289852814251,0.0,0.0,15.00271480133097,0.0,0.0,1
-30.98734705615803,-46.62289852814251,0.0,0.0,-21.99728519866903,0.0,0.0,1
-51.98734705615803,-57.62289852814251,0.0,0.0,17.00271480133097,0.0,0.0,1
-22.98734705615803,-104.62289852814251,0.0,0.0,32.002714801330974,0.0,0.0,1
-49.98734705615803,-63.62289852814251,0.0,0.0,-7.997285198669029,0.0,0.0,1
-117.98734705615803,-96.62289852814251,0.0,0.0,-102.99728519866903,0.0,0.0,1
-75.98734705615803,-55.62289852814251,0.0,0.0,-53.997285198669026,0.0,0.0,1
-16.98734705615803,-43.62289852814251,0.0,0.0,-56.997285198669026,0.0,0.0,1
-106.98734705615803,-63.62289852814251,0.0,0.0,-110.99728519866903,0.0,0.0,1
-2.987347056158028,32.37710147185749,0.0,0.0,5.002714801330971,0.0,0.0,1
-2.987347056158028,-75.62289852814251,0.0,0.0,-117.99728519866903,0.0,0.0,1
-114.98734705615803,-106.62289852814251,0.0,0.0,29.00271480133097,0.0,0.0,1
-88.98734705615803,-37.62289852814251,0.0,0.0,-74.99728519866903,0.0,0.0,1
-54.98734705615803,10.377101471857491,0.0,0.0,-36.997285198669026,0.0,0.0,1
18.01265294384197,45.37710147185749,0.0,0.0,30.00271480133097,0.0,0.0,1
40.01265294384197,-110.62289852814251,0.0,0.0,32.002714801330974,0.0,0.0,1
-72.98734705615803,-77.62289852814251,0.0,0.0,30.00271480133097,0.0,0.0,1
-104.98734705615803,-46.62289852814251,0.0,0.0,-41.997285198669026,0.0,0.0,1
-45.98734705615803,23.377101471857493,0.0,0.0,37.002714801330974,0.0,0.0,1
43.01265294384197,-81.62289852814251,0.0,0.0,-114.99728519866903,0.0,0.0,1
-50.98734705615803,-83.62289852814251,0.0,0.0,-5.997285198669029,0.0,0.0,1
-10.987347056158027,-6.622898528142509,0.0,0.0,-12.99728519866903,0.0,0.0,1
-28.98734705615803,-88.62289852814251,0.0,0.0,-46.997285198669026,0.0,0.0,1
-63.98734705615803,32.37710147185749,0.0,0.0,-118.99728519866903,0.0,0.0,1
-18.98734705615803,-37.62289852814251,0.0,0.0,-109.99728519866903,0.0,0.0,1
9.012652943841973,-38.62289852814251,0.0,0.0,-77.99728519866903,0.0,0.0,1
-22.98734705615803,-85.62289852814251,0.0,0.0,-22.99728519866903,0.0,0.0,1
10.012652943841973,-96.62289852814251,0.0,0.0,-17.99728519866903,0.0,0.0,1
-53.98734705615803,-84.62289852814251,0.0,0.0,32.002714801330974,0.0,0.0,1
29.01265294384197,-123.62289852814251,0.0,0.0,-38.997285198669026,0.0,0.0,1
-35.98734705615803,-82.62289852814251,0.0,0.0,-77.99728519866903,0.0,0.0,1
-41.98734705615803,-7.622898528142509,0.0,0.0,-69.99728519866903,0.0,0.0,1
23.01265294384197,-4.622898528142509,0.0,0.0,33.002714801330974,0.0,0.0,1
44.01265294384197,-16.622898528142507,0.0,0.0,-114.99728519866903,0.0,0.0,1
-51.98734705615803,-105.62289852814251,0.0,0.0,-66.99728519866903,0.0,0.0,1
-90.98734705615803,2.377101471857492,0.0,0.0,-14.99728519866903,0.0,0.0,1
-62.98734705615803,8.377101471857491,0.0,0.0,-107.99728519866903,0.0,0.0,1
-109.98734705615803,-21.622898528142507,0.0,0.0,1.0027148013309708,0.0,0.0,1
-22.98734705615803,-103.62289852814251,0.0,0.0,18.00271480133097,0.0,0.0,1
-78.98734705615803,-63.62289852814251,0.0,0.0,-93.99728519866903,0.0,0.0,1
11.012652943841973,0.3771014718574919,0.0,0.0,-60.997285198669026,0.0,0.0,1
-116.98734705615803,-25.622898528142507,0.0,0.0,-4.997285198669029,0.0,0.0,1
1.0126529438419718,15.377101471857491,0.0,0.0,-85.99728519866903,0.0,0.0,1
15.012652943841973,-79.62289852814251,0.0,0.0,-7.997285198669029,0.0,0.0,1
-47.98734705615803,13.377101471857491,0.0,0.0,-42.997285198669026,0.0,0.0,1
-96.98734705615803,-69.62289852814251,0.0,0.0,24.00271480133097,0.0,0.0,1
-5.987347056158028,8.377101471857491,0.0,0.0,-116.99728519866903,0.0,0.0,1
35.01265294384197,42.37710147185749,0.0,0.0,-4.997285198669029,0.0,0.0,1
-124.98734705615803,32.37710147185749,0.0,0.0,-29.99728519866903,0.0,0.0,1
-32.98734705615803,-73.62289852814251,0.0,0.0,-66.99728519866903,0.0,0.0,1
-88.98734705615803,-95.62289852814251,0.0,0.0,32.002714801330974,0.0,0.0,1
29.01265294384197,-63.62289852814251,0.0,0.0,17.00271480133097,0.0,0.0,1
-65.98734705615803,-21.622898528142507,0.0,0.0,-36.997285198669026,0.0,0.0,1
-91.98734705615803,39.37710147185749,0.0,0.0,-29.99728519866903,0.0,0.0,1
46.01265294384197,-10.622898528142509,0.0,0.0,27.00271480133097,0.0,0.0,1
31.01265294384197,-75.62289852814251,0.0,0.0,-27.99728519866903,0.0,0.0,1
39.01265294384197,47.37710147185749,0.0,0.0,-88.99728519866903,0.0,0.0,1
-92.98734705615803,31.377101471857493,0.0,0.0,-112.99728519866903,0.0,0.0,1
-16.98734705615803,-10.622898528142509,0.0,0.0,-112.99728519866903,0.0,0.0,1
-22.98734705615803,-94.62289852814251,0.0,0.0,-71.99728519866903,0.0,0.0,1
-14.987347056158027,1.3771014718574919,0.0,0.0,0.0027148013309707952,0.0,0.0,1
-31.98734705615803,-115.62289852814251,0.0,0.0,-80.99728519866903,0.0,0.0,1
-22.98734705615803,-60.62289852814251,0.0,0.0,-105.99728519866903,0.0,0.0,1
-0.9873470561580281,-76.62289852814251,0.0,0.0,-79.99728519866903,0.0,0.0,1
-10.987347056158027,-26.622898528142507,0.0,0.0,-22.99728519866903,0.0,0.0,1
-25.98734705615803,-117.62289852814251,0.0,0.0,-37.997285198669026,0.0,0.0,1
-33.98734705615803,-76.62289852814251,0.0,0.0,-71.99728519866903,0.0,0.0,1
-106.98734705615803,-33.62289852814251,0.0,0.0,35.002714801330974,0.0,0.0,1
-52.98734705615803,-77.62289852814251,0.0,0.0,-73.99728519866903,0.0,0.0,1
-19.98734705615803,-6.622898528142509,0.0,0.0,6.002714801330971,0.0,0.0,1
48.01265294384197,-74.62289852814251,0.0,0.0,-30.99728519866903,0.0,0.0,1
-58.98734705615803,-27.622898528142507,0.0,0.0,-37.997285198669026,0.0,0.0,1
-37.98734705615803,-113.62289852814251,0.0,0.0,-115.99728519866903,0.0,0.0,1
-122.98734705615803,-5.622898528142509,0.0,0.0,-106.99728519866903,0.0,0.0,1
8.012652943841973,-49.62289852814251,0.0,0.0,-98.99728519866903,0.0,0.0,1
7.012652943841972,-77.62289852814251,0.0,0.0,15.00271480133097,0.0,0.0,1
32.01265294384197,-72.62289852814251,0.0,0.0,-9.99728519866903,0.0,0.0,1
-16.98734705615803,-51.62289852814251,0.0,0.0,-30.99728519866903,0.0,0.0,1
-33.98734705615803,-64.62289852814251,0.0,0.0,-119.99728519866903,0.0,0.0,1
-33.98734705615803,-57.62289852814251,0.0,0.0,23.00271480133097,0.0,0.0,1
-59.98734705615803,-77.62289852814251,0.0,0.0,-115.99728519866903,0.0,0.0,1
-77.98734705615803,10.377101471857491,0.0,0.0,33.002714801330974,0.0,0.0,1
8.012652943841973,41.37710147185749,0.0,0.0,-22.99728519866903,0.0,0.0,1
-25.98734705615803,-77.62289852814251,0.0,0.0,12.00271480133097,0.0,0.0,1
-94.98734705615803,-74.62289852814251,0.0,0.0,28.00271480133097,0.0,0.0,1
-46.98734705615803,-90.62289852814251,0.0,0.0,28.00271480133097,0.0,0.0,1
-33.98734705615803,-101.62289852814251,0.0,0.0,25.00271480133097,0.0,0.0,1
-57.98734705615803,21.377101471857493,0.0,0.0,-26.99728519866903,0.0,0.0,1
35.01265294384197,-118.62289852814251,0.0,0.0,36.002714801330974,0.0,0.0,1
31.01265294384197,-9.622898528142509,0.0,0.0,-77.99728519866903,0.0,0.0,1
31.01265294384197,4.377101471857491,0.0,0.0,36.002714801330974,0.0,0.0,1
3.012652943841972,-22.622898528142507,0.0,0.0,-20.99728519866903,0.0,0.0,1
-13.987347056158027,24.377101471857493,0.0,0.0,-102.99728519866903,0.0,0.0,1
-48.98734705615803,-40.62289852814251,0.0,0.0,1.0027148013309708,0.0,0.0,1
-96.98734705615803,-73.62289852814251,0.0,0.0,-53.997285198669026,0.0,0.0,1
-32.98734705615803,27.377101471857493,0.0,0.0,24.00271480133097,0.0,0.0,1
-35.98734705615803,32.37710147185749,0.0,0.0,-37.997285198669026,0.0,0.0,1
-108.98734705615803,47.37710147185749,0.0,0.0,1.0027148013309708,0.0,0.0,1
-24.98734705615803,-88.62289852814251,0.0,0.0,-71.99728519866903,0.0,0.0,1
-15.987347056158027,-26.622898528142507,0.0,0.0,-84.99728519866903,0.0,0.0,1
-109.98734705615803,-87.62289852814251,0.0,0.0,-55.997285198669026,0.0,0.0,1
-96.98734705615803,-123.62289852814251,0.0,0.0,-62.997285198669026,0.0,0.0,1
15.012652943841973,16.377101471857493,0.0,0.0,38.002714801330974,0.0,0.0,1
-92.98734705615803,-44.62289852814251,0.0,0.0,-14.99728519866903,0.0,0.0,1
-31.98734705615803,35.37710147185749,0.0,0.0,25.00271480133097,0.0,0.0,1
-110.98734705615803,-86.62289852814251,0.0,0.0,8.00271480133097,0.0,0.0,1
-63.98734705615803,13.377101471857491,0.0,0.0,-63.997285198669026,0.0,0.0,1
35.01265294384197,-54.62289852814251,0.0,0.0,-103.99728519866903,0.0,0.0,1
-20.98734705615803,-118.62289852814251,0.0,0.0,-55.997285198669026,0.0,0.0,1
-10.987347056158027,44.37710147185749,0.0,0.0,6.002714801330971,0.0,0.0,1
-122.98734705615803,10.377101471857491,0.0,0.0,-69.99728519866903,0.0,0.0,1
-80.98734705615803,-85.62289852814251,0.0,0.0,30.00271480133097,0.0,0.0,1
30.01265294384197,-60.62289852814251,0.0,0.0,-45.997285198669026,0.0,0.0,1
-78.98734705615803,-5.622898528142509,0.0,0.0,30.00271480133097,0.0,0.0,1
31.01265294384197,-112.62289852814251,0.0,0.0,-3.9972851986690294,0.0,0.0,1
-1.9873470561580282,17.377101471857493,0.0,0.0,-123.99728519866903,0.0,0.0,1
-101.98734705615803,-59.62289852814251,0.0,0.0,7.002714801330971,0.0,0.0,1
-54.98734705615803,19.377101471857493,0.0,0.0,-55.997285198669026,0.0,0.0,1
39.01265294384197,-49.62289852814251,0.0,0.0,-117.99728519866903,0.0,0.0,1
-22.98734705615803,-119.62289852814251,0.0,0.0,-120.99728519866903,0.0,0.0,1
-102.98734705615803,-32.62289852814251,0.0,0.0,-29.99728519866903,0.0,0.0,1
13.012652943841973,-119.62289852814251,0.0,0.0,-73.99728519866903,0.0,0.0,1
-25.98734705615803,38.37710147185749,0.0,0.0,-54.997285198669026,0.0,0.0,1
5.012652943841972,21.377101471857493,0.0,0.0,20.00271480133097,0.0,0.0,1
-121.98734705615803,-31.622898528142507,0.0,0.0,-109.99728519866903,0.0,0.0,1
-79.98734705615803,19.377101471857493,0.0,0.0,-48.997285198669026,0.0,0.0,1
-50.98734705615803,-84.62289852814251,0.0,0.0,-46.997285198669026,0.0,0.0,1
-94.98734705615803,-4.622898528142509,0.0,0.0,-27.99728519866903,0.0,0.0,1
-38.98734705615803,-19.622898528142507,0.0,0.0,-120.99728519866903,0.0,0.0,1
-58.98734705615803,-9.622898528142509,0.0,0.0,-119.99728519866903,0.0,0.0,1
-118.98734705615803,-4.622898528142509,0.0,0.0,-92.99728519866903,0.0,0.0,1
37.01265294384197,15.377101471857491,0.0,0.0,-120.99728519866903,0.0,0.0,1
-106.98734705615803,-54.62289852814251,0.0,0.0,-109.99728519866903,0.0,0.0,1
2.012652943841972,-47.62289852814251,0.0,0.0,20.00271480133097,0.0,0.0,1
33.01265294384197,-85.62289852814251,0.0,0.0,-65.99728519866903,0.0,0.0,1
8.012652943841973,-77.62289852814251,0.0,0.0,-84.99728519866903,0.0,0.0,1
-122.98734705615803,-71.62289852814251,0.0,0.0,-64.99728519866903,0.0,0.0,1
29.01265294384197,-64.62289852814251,0.0,0.0,-106.99728519866903,0.0,0.0,1
-7.987347056158028,-30.622898528142507,0.0,0.0,-23.99728519866903,0.0,0.0,1
-21.98734705615803,-80.62289852814251,0.0,0.0,-75.99728519866903,0.0,0.0,1
-97.98734705615803,-25.622898528142507,0.0,0.0,-16.99728519866903,0.0,0.0,1
-74.98734705615803,-58.62289852814251,0.0,0.0,-47.997285198669026,0.0,0.0,1
-19.98734705615803,-36.62289852814251,0.0,0.0,5.002714801330971,0.0,0.0,1
-92.98734705615803,-61.62289852814251,0.0,0.0,-42.997285198669026,0.0,0.0,1
-20.98734705615803,-116.62289852814251,0.0,0.0,-105.99728519866903,0.0,0.0,1
-65.98734705615803,-60.62289852814251,0.0,0.0,-47.997285198669026,0.0,0.0,1
-78.98734705615803,-107.62289852814251,0.0,0.0,-30.99728519866903,0.0,0.0,1
-14.987347056158027,-85.62289852814251,0.0,0.0,-35.997285198669026,0.0,0.0,1
-29.98734705615803,-52.62289852814251,0.0,0.0,37.002714801330974,0.0,0.0,1
-120.98734705615803,-56.62289852814251,0.0,0.0,-77.99728519866903,0.0,0.0,1
44.01265294384197,-49.62289852814251,0.0,0.0,-121.99728519866903,0.0,0.0,1
-17.98734705615803,-12.622898528142509,0.0,0.0,19.00271480133097,0.0,0.0,1
-80.98734705615803,22.377101471857493,0.0,0.0,-1.9972851986690292,0.0,0.0,1
-76.98734705615803,16.377101471857493,0.0,0.0,-110.99728519866903,0.0,0.0,1
-74.98734705615803,6.377101471857491,0.0,0.0,21.00271480133097,0.0,0.0,1
45.01265294384197,-37.62289852814251,0.0,0.0,-8.99728519866903,0.0,0.0,1
-21.98734705615803,-53.62289852814251,0.0,0.0,-105.99728519866903,0.0,0.0,1
14.012652943841973,-62.62289852814251,0.0,0.0,-38.997285198669026,0.0,0.0,1
-113.98734705615803,20.377101471857493,0.0,0.0,39.002714801330974,0.0,0.0,1
-94.98734705615803,-50.62289852814251,0.0,0.0,-25.99728519866903,0.0,0.0,1
-21.98734705615803,22.377101471857493,0.0,0.0,-102.99728519866903,0.0,0.0,1
25.01265294384197,-43.62289852814251,0.0,0.0,-57.997285198669026,0.0,0.0,1
-7.987347056158028,-51.62289852814251,0.0,0.0,-87.99728519866903,0.0,0.0,1
-102.98734705615803,-94.62289852814251,0.0,0.0,-98.99728519866903,0.0,0.0,1
-61.98734705615803,-2.622898528142508,0.0,0.0,-19.99728519866903,0.0,0.0,1
-71.98734705615803,-42.62289852814251,0.0,0.0,-0.9972851986690292,0.0,0.0,1
-22.98734705615803,-39.62289852814251,0.0,0.0,-23.99728519866903,0.0,0.0,1
-19.98734705615803,-1.6228985281425081,0.0,0.0,-82.99728519866903,0.0,0.0,1
-14.987347056158027,-69.62289852814251,0.0,0.0,-32.997285198669026,0.0,0.0,1
-111.98734705615803,-39.62289852814251,0.0,0.0,-122.99728519866903,0.0,0.0,1
-123.98734705615803,-85.62289852814251,0.0,0.0,-67.99728519866903,0.0,0.0,1
-49.98734705615803,-120.62289852814251,0.0,0.0,-15.99728519866903,0.0,0.0,1
-78.98734705615803,-63.62289852814251,0.0,0.0,22.00271480133097,0.0,0.0,1
-58.98734705615803,2.377101471857492,0.0,0.0,-90.99728519866903,0.0,0.0,1
-21.98734705615803,-24.622898528142507,0.0,0.0,-57.997285198669026,0.0,0.0,1
29.01265294384197,-15.622898528142509,0.0,0.0,15.00271480133097,0.0,0.0,1
-100.98734705615803,-121.62289852814251,0.0,0.0,29.00271480133097,0.0,0.0,1
25.01265294384197,22.377101471857493,0.0,0.0,-20.99728519866903,0.0,0.0,1
-124.98734705615803,-30.622898528142507,0.0,0.0,26.00271480133097,0.0,0.0,1
26.01265294384197,3.377101471857492,0.0,0.0,-110.99728519866903,0.0,0.0,1
-100.98734705615803,28.377101471857493,0.0,0.0,-26.99728519866903,0.0,0.0,1
8.012652943841973,-101.62289852814251,0.0,0.0,-1.9972851986690292,0.0,0.0,1
-45.98734705615803,-55.62289852814251,0.0,0.0,-23.99728519866903,0.0,0.0,1
-64.98734705615803,10.377101471857491,0.0,0.0,-57.997285198669026,0.0,0.0,1
-39.98734705615803,-47.62289852814251,0.0,0.0,-42.997285198669026,0.0,0.0,1
-100.98734705615803,30.377101471857493,0.0,0.0,19.00271480133097,0.0,0.0,1
-64.98734705615803,-113.62289852814251,0.0,0.0,17.00271480133097,0.0,0.0,1
12.012652943841973,15.377101471857491,0.0,0.0,-18.99728519866903,0.0,0.0,1
-123.98734705615803,-118.62289852814251,0.0,0.0,-108.99728519866903,0.0,0.0,1
-68.98734705615803,-17.622898528142507,0.0,0.0,-65.99728519866903,0.0,0.0,1
-16.98734705615803,-34.62289852814251,0.0,0.0,-89.99728519866903,0.0,0.0,1
-19.98734705615803,6.377101471857491,0.0,0.0,-42.997285198669026,0.0,0.0,1
-1.9873470561580282,-59.62289852814251,0.0,0.0,-29.99728519866903,0.0,0.0,1
-119.98734705615803,46.37710147185749,0.0,0.0,39.002714801330974,0.0,0.0,1
-72.98734705615803,-110.62289852814251,0.0,0.0,-66.99728519866903,0.0,0.0,1
-70.98734705615803,-79.62289852814251,0.0,0.0,-78.99728519866903,0.0,0.0,1
40.01265294384197,-57.62289852814251,0.0,0.0,-112.99728519866903,0.0,0.0,1
2.012652943841972,15.377101471857491,0.0,0.0,-88.99728519866903,0.0,0.0,1
-117.98734705615803,-71.62289852814251,0.0,0.0,19.00271480133097,0.0,0.0,1
-60.98734705615803,-31.622898528142507,0.0,0.0,-1.9972851986690292,0.0,0.0,1
-52.98734705615803,-49.62289852814251,0.0,0.0,-58.997285198669026,0.0,0.0,1
-44.98734705615803,35.37710147185749,0.0,0.0,-108.99728519866903,0.0,0.0,1
-6.987347056158028,-47.62289852814251,0.0,0.0,11.00271480133097,0.0,0.0,1
-77.98734705615803,-43.62289852814251,0.0,0.0,-117.99728519866903,0.0,0.0,1
-110.98734705615803,-40.62289852814251,0.0,0.0,15.00271480133097,0.0,0.0,1
-115.98734705615803,17.377101471857493,0.0,0.0,-21.99728519866903,0.0,0.0,1
-116.98734705615803,-100.62289852814251,0.0,0.0,-109.99728519866903,0.0,0.0,1
-56.98734705615803,11.377101471857491,0.0,0.0,-3.9972851986690294,0.0,0.0,1
-27.98734705615803,10.377101471857491,0.0,0.0,-75.99728519866903,0.0,0.0,1
-47.98734705615803,-89.62289852814251,0.0,0.0,-74.99728519866903,0.0,0.0,1
-106.98734705615803,-114.62289852814251,0.0,0.0,-117.99728519866903,0.0,0.0,1
15.012652943841973,-120.62289852814251,0.0,0.0,35.002714801330974,0.0,0.0,1
-16.98734705615803,-0.6228985281425081,0.0,0.0,-47.997285198669026,0.0,0.0,1
-112.98734705615803,-121.62289852814251,0.0,0.0,6.002714801330971,0.0,0.0,1
24.01265294384197,-8.622898528142509,0.0,0.0,-28.99728519866903,0.0,0.0,1
-3.987347056158028,-11.622898528142509,0.0,0.0,-62.997285198669026,0.0,0.0,1
41.01265294384197,-56.62289852814251,0.0,0.0,5.002714801330971,0.0,0.0,1
24.01265294384197,-23.622898528142507,0.0,0.0,-81.99728519866903,0.0,0.0,1
-111.98734705615803,-54.62289852814251,0.0,0.0,29.00271480133097,0.0,0.0,1
-88.98734705615803,34.37710147185749,0.0,0.0,-24.99728519866903,0.0,0.0,1
-5.987347056158028,-72.62289852814251,0.0,0.0,1.0027148013309708,0.0,0.0,1
11.012652943841973,-90.62289852814251,0.0,0.0,-81.99728519866903,0.0,0.0,1
-0.9873470561580281,40.37710147185749,0.0,0.0,-69.99728519866903,0.0,0.0,1
-50.98734705615803,-30.622898528142507,0.0,0.0,16.00271480133097,0.0,0.0,1
-42.98734705615803,-51.62289852814251,0.0,0.0,-76.99728519866903,0.0,0.0,1
8.012652943841973,-109.62289852814251,0.0,0.0,-35.997285198669026,0.0,0.0,1
-110.98734705615803,-123.62289852814251,0.0,0.0,-20.99728519866903,0.0,0.0,1
-84.98734705615803,-115.62289852814251,0.0,0.0,-113.99728519866903,0.0,0.0,1
-116.98734705615803,47.37710147185749,0.0,0.0,-116.99728519866903,0.0,0.0,1
-36.98734705615803,-101.62289852814251,0.0,0.0,-11.99728519866903,0.0,0.0,1
-1.9873470561580282,18.377101471857493,0.0,0.0,-89.99728519866903,0.0,0.0,1
-97.98734705615803,-57.62289852814251,0.0,0.0,-74.99728519866903,0.0,0.0,1
21.01265294384197,-33.62289852814251,0.0,0.0,35.002714801330974,0.0,0.0,1
22.01265294384197,39.37710147185749,0.0,0.0,-43.997285198669026,0.0,0.0,1
38.01265294384197,-21.622898528142507,0.0,0.0,-97.99728519866903,0.0,0.0,1
-75.98734705615803,-113.62289852814251,0.0,0.0,-88.99728519866903,0.0,0.0,1
-89.98734705615803,35.37710147185749,0.0,0.0,-24.99728519866903,0.0,0.0,1
-1.9873470561580282,-50.62289852814251,0.0,0.0,-36.997285198669026,0.0,0.0,1
-80.98734705615803,-104.62289852814251,0.0,0.0,-34.997285198669026,0.0,0.0,1
-75.98734705615803,-117.62289852814251,0.0,0.0,-46.997285198669026,0.0,0.0,1
34.01265294384197,-99.62289852814251,0.0,0.0,14.00271480133097,0.0,0.0,1
-78.98734705615803,20.377101471857493,0.0,0.0,1.0027148013309708,0.0,0.0,1
-49.98734705615803,-44.62289852814251,0.0,0.0,38.002714801330974,0.0,0.0,1
11.012652943841973,15.377101471857491,0.0,0.0,-119.99728519866903,0.0,0.0,1
10.012652943841973,32.37710147185749,0.0,0.0,33.002714801330974,0.0,0.0,1
42.01265294384197,10.377101471857491,0.0,0.0,-56.997285198669026,0.0,0.0,1
-36.98734705615803,28.377101471857493,0.0,0.0,-82.99728519866903,0.0,0.0,1
-50.98734705615803,-82.62289852814251,0.0,0.0,-11.99728519866903,0.0,0.0,1
-117.98734705615803,11.377101471857491,0.0,0.0,-57.997285198669026,0.0,0.0,1
2.012652943841972,-124.62289852814251,0.0,0.0,-16.99728519866903,0.0,0.0,1
-18.98734705615803,-98.62289852814251,0.0,0.0,16.00271480133097,0.0,0.0,1
-114.98734705615803,-9.622898528142509,0.0,0.0,-35.997285198669026,0.0,0.0,1
-79.98734705615803,31.377101471857493,0.0,0.0,20.00271480133097,0.0,0.0,1
-92.98734705615803,-101.62289852814251,0.0,0.0,-19.99728519866903,0.0,0.0,1
-95.98734705615803,-16.622898528142507,0.0,0.0,4.002714801330971,0.0,0.0,1
-80.98734705615803,-11.622898528142509,0.0,0.0,-3.9972851986690294,0.0,0.0,1
-45.98734705615803,-80.62289852814251,0.0,0.0,-64.99728519866903,0.0,0.0,1
11.012652943841973,-4.622898528142509,0.0,0.0,-105.99728519866903,0.0,0.0,1
-96.98734705615803,-111.62289852814251,0.0,0.0,-58.997285198669026,0.0,0.0,1
-91.98734705615803,14.377101471857491,0.0,0.0,-102.99728519866903,0.0,0.0,1
-57.98734705615803,-30.622898528142507,0.0,0.0,28.00271480133097,0.0,0.0,1
40.01265294384197,-100.62289852814251,0.0,0.0,23.00271480133097,0.0,0.0,1
-40.98734705615803,22.377101471857493,0.0,0.0,26.00271480133097,0.0,0.0,1
-54.98734705615803,-103.62289852814251,0.0,0.0,-72.99728519866903,0.0,0.0,1
10.012652943841973,28.377101471857493,0.0,0.0,32.002714801330974,0.0,0.0,1
-90.98734705615803,31.377101471857493,0.0,0.0,22.00271480133097,0.0,0.0,1
-4.987347056158028,-21.622898528142507,0.0,0.0,15.00271480133097,0.0,0.0,1
-59.98734705615803,-47.62289852814251,0.0,0.0,-109.99728519866903,0.0,0.0,1
39.01265294384197,-68.62289852814251,0.0,0.0,-109.99728519866903,0.0,0.0,1
-1.9873470561580282,48.37710147185749,0.0,0.0,-12.99728519866903,0.0,0.0,1
19.01265294384197,-87.62289852814251,0.0,0.0,-58.997285198669026,0.0,0.0,1
19.01265294384197,-72.62289852814251,0.0,0.0,-29.99728519866903,0.0,0.0,1
-8.987347056158027,-46.62289852814251,0.0,0.0,-22.99728519866903,0.0,0.0,1
-120.98734705615803,-57.62289852814251,0.0,0.0,-71.99728519866903,0.0,0.0,1
